 FLOW_OUT_5
observed          L95PPU         U95PPU         Best_Sim       M95PPU
40.393002       4.126944        49.248798       68.629997       10.167541      
37.071999       2.283903        27.691399       65.959999       8.366230       
34.285999       1.572465        19.863201       62.790001       7.290649       
41.349998       18.474167       82.624832       60.070000       63.196693      
55.394001       52.172916       180.528152      60.840000       144.359985     
49.175999       105.531761      202.369278      64.860001       160.711807     
45.625000       49.177639       110.817986      64.139999       70.254913      
61.055000       134.439758      422.489410      68.330002       368.303345     
45.720001       44.909111       170.638016      70.180000       75.242790      
41.040001       12.483066       99.371002       73.089996       27.614101      
36.084000       6.662590        75.171593       73.879997       17.419739      
33.271999       5.306319        53.615906       73.169998       13.746142      
32.709999       2.918561        37.029003       71.330002       11.682577      
31.340000       1.955778        21.834002       68.650002       10.110368      
29.073000       1.496117        14.142400       65.440002       8.851560       
28.372999       1.273909        13.276001       61.880001       7.849011       
31.582001       6.968462        20.726000       58.310001       16.428431      
41.237000       21.128439       50.512798       55.720001       41.156303      
35.181000       26.637249       51.748001       53.160000       41.272003      
46.068001       34.599998       66.759995       51.209999       52.469501      
49.675999       49.532085       166.385986      51.150002       139.812012     
49.527000       45.375332       111.369682      59.470001       65.613892      
35.903000       3.953645        49.712135       52.580002       11.701259      
32.056999       1.690726        35.828400       50.490002       5.984430       
31.240000       1.147561        24.510498       47.939999       4.391990       
29.797001       0.882333        14.099542       45.080002       3.514780       
28.405001       2.266569        10.199201       42.200001       5.901059       
27.164000       1.953518        7.415601        39.650002       4.559040       
36.436001       24.161251       135.390228      38.419998       106.065109     
49.118999       63.506001       246.443451      41.040001       208.444962     
45.194000       107.931999      188.136826      44.820000       164.612000     
43.143002       52.232117       143.940506      51.080002       80.515587      
46.921001       104.722176      153.903183      72.680000       136.187805     
46.950001       64.927002       117.831154      58.430000       96.161316      
49.000000       42.727333       119.083733      60.220001       75.027206      
40.367001       12.963611       76.943993       61.759998       27.806597      
