Stname  observed          L95PPU          U95PPU        Best_Sim
FLOW_OUT_11     44.250999       24.460445       38.241814       15.760000      
FLOW_OUT_11     40.950001       49.348751       90.926666       21.820000      
FLOW_OUT_11     45.111000       21.136160       53.227337       26.129999      
FLOW_OUT_11     41.702999       2.728171        23.298676       23.629999      
FLOW_OUT_11     27.951000       0.200982        12.309400       20.400000      
FLOW_OUT_11     26.728001       0.086941        5.312744        17.559999      
FLOW_OUT_11     25.136000       0.041756        3.039688        15.110000      
FLOW_OUT_11     23.472000       0.016714        1.297000        12.970000      
FLOW_OUT_11     21.789000       0.014235        0.555153        11.160000      
FLOW_OUT_11     28.944000       3.483250        10.494582       10.160000      
FLOW_OUT_11     34.535000       22.965000       45.004280       13.890000      
FLOW_OUT_11     40.973999       52.052662       83.731262       20.730000      
FLOW_OUT_11     46.376999       46.788002       68.497330       28.180000      
FLOW_OUT_11     41.504002       35.295002       48.134068       29.070000      
FLOW_OUT_11     33.542999       7.360603        27.507973       27.930000      
FLOW_OUT_11     28.990000       2.218370        15.640001       24.610001      
FLOW_OUT_11     27.362000       2.947827        8.513100        21.580000      
FLOW_OUT_11     25.448999       0.294845        5.843720        18.850000      
FLOW_OUT_11     24.167000       0.053038        2.055465        16.219999      
FLOW_OUT_11     23.264000       0.018972        1.392931        13.920000      
FLOW_OUT_11     22.080000       0.015268        0.595446        11.970000      
FLOW_OUT_11     22.818001       0.045799        0.543934        10.310000      
FLOW_OUT_11     37.645000       28.195248       86.358192       14.890000      
FLOW_OUT_11     34.028000       10.843229       40.585125       20.110001      
FLOW_OUT_11     37.719002       19.767916       40.239964       18.809999      
FLOW_OUT_11     29.992001       1.716936        24.528698       20.680000      
FLOW_OUT_11     34.737999       18.622917       37.705822       19.120001      
FLOW_OUT_11     33.845001       3.075253        21.358059       19.920000      
FLOW_OUT_11     25.747000       0.388934        10.514281       17.280001      
FLOW_OUT_11     24.082001       0.083382        4.505730        14.870000      
FLOW_OUT_11     22.695999       0.023509        2.561502        12.780000      
FLOW_OUT_11     21.177000       0.014124        1.096000        10.960000      
FLOW_OUT_11     20.362000       0.012015        0.468597        9.420000       
FLOW_OUT_11     21.948999       5.057200        13.996902       9.045000       
FLOW_OUT_11     24.504999       9.699750        23.209276       9.779000       
FLOW_OUT_11     40.344002       100.411003      257.008759      27.730000      
FLOW_OUT_11     33.551998       7.187225        86.345062       43.730000      
FLOW_OUT_11     36.403999       29.107857       43.509392       41.279999      
FLOW_OUT_11     37.502998       38.393749       54.114487       42.020000      
FLOW_OUT_11     37.639000       16.853251       34.332745       39.410000      
FLOW_OUT_11     27.775000       1.812480        18.313000       34.860001      
FLOW_OUT_11     24.083000       1.017922        9.739650        30.180000      
FLOW_OUT_11     22.226000       0.747202        3.882425        26.059999      
FLOW_OUT_11     20.796000       0.602990        2.762320        22.450001      
FLOW_OUT_11     20.271999       0.499726        1.416495        19.389999      
FLOW_OUT_11     20.260000       0.496758        1.285548        16.750000      
FLOW_OUT_11     29.143999       24.672499       68.558968       19.190001      
FLOW_OUT_11     42.660000       50.673244       75.090843       25.559999      
FLOW_OUT_11     29.181999       3.551383        31.003174       27.080000      
FLOW_OUT_11     37.284000       21.751093       31.343996       26.950001      
FLOW_OUT_11     34.646000       21.516876       32.084003       25.270000      
FLOW_OUT_11     46.584999       21.935209       39.207874       25.100000      
FLOW_OUT_11     43.487000       21.435415       41.738663       27.620001      
FLOW_OUT_11     28.082001       0.736528        16.415363       23.980000      
FLOW_OUT_11     25.462000       0.452377        8.535420        20.700001      
FLOW_OUT_11     24.552999       0.339990        3.817760        17.820000      
FLOW_OUT_11     23.500000       0.254104        1.748140        15.370000      
FLOW_OUT_11     24.636999       0.928853        2.739634        13.330000      
FLOW_OUT_11     29.135000       16.261000       27.102995       13.780000      
FLOW_OUT_11     59.139999       62.124504       153.283768      24.620001      
FLOW_OUT_11     33.796001       6.509791        53.112507       30.610001      
FLOW_OUT_11     31.132000       10.265000       28.039999       27.520000      
FLOW_OUT_11     26.259001       0.922570        14.942160       24.309999      
FLOW_OUT_11     24.844999       0.659213        6.745680        21.010000      
FLOW_OUT_11     24.414000       0.550845        4.052320        18.150000      
FLOW_OUT_11     23.980000       0.448866        1.955280        15.690000      
FLOW_OUT_11     23.266001       0.414800        0.962000        11.690000      
FLOW_OUT_11     25.183001       4.644542        16.578711       10.910000      
FLOW_OUT_11     25.850000       10.032024       16.073225       11.880000      
FLOW_OUT_11     27.261999       28.080000       45.819588       14.980000      
FLOW_OUT_13     124.817001      137.371872      591.441284      120.800003     
FLOW_OUT_13     111.408997      180.909988      599.159607      131.199997     
FLOW_OUT_13     110.250999      155.479385      421.452545      131.300003     
FLOW_OUT_13     100.344002      138.538040      317.412476      137.000000     
FLOW_OUT_13     90.747002       52.094738       240.358536      140.199997     
FLOW_OUT_13     82.009003       12.118828       176.984985      142.000000     
FLOW_OUT_13     77.707001       7.727737        167.912262      142.899994     
FLOW_OUT_13     75.093002       7.768878        132.650726      143.000000     
FLOW_OUT_13     72.136002       11.181941       118.911972      143.000000     
FLOW_OUT_13     75.365997       20.522499       93.119995       142.199997     
FLOW_OUT_13     88.374001       56.259998       178.050797      141.600006     
FLOW_OUT_13     85.584000       74.064003       167.020508      141.300003     
FLOW_OUT_13     129.761993      131.037506      983.819336      141.699997     
FLOW_OUT_13     180.617004      211.087494      860.784668      147.899994     
FLOW_OUT_13     153.897995      342.947510      790.145508      157.899994     
FLOW_OUT_13     130.386002      97.174202       504.685974      172.500000     
FLOW_OUT_13     91.753998       38.806637       350.996002      177.100006     
FLOW_OUT_13     82.914001       23.862705       249.580002      179.699997     
FLOW_OUT_13     79.372002       16.055927       222.521973      180.600006     
FLOW_OUT_13     76.094002       13.252053       197.897339      180.399994     
FLOW_OUT_13     72.727997       12.066795       168.079193      179.300003     
FLOW_OUT_13     74.087997       33.317707       148.359985      177.500000     
FLOW_OUT_13     78.283997       76.757996       290.290009      176.600006     
FLOW_OUT_13     103.803001      158.362503      442.299957      181.100006     
FLOW_OUT_13     108.640999      174.575012      436.333405      181.699997     
FLOW_OUT_13     133.574997      229.726685      737.395386      190.800003     
FLOW_OUT_13     155.600006      336.446686      697.877258      192.100006     
FLOW_OUT_13     119.723999      199.000000      477.000000      197.000000     
FLOW_OUT_13     116.275002      193.287506      373.532532      199.100006     
FLOW_OUT_13     98.609001       31.779438       294.631470      199.500000     
FLOW_OUT_13     85.586998       15.486488       218.270737      198.600006     
FLOW_OUT_13     79.969002       11.713582       207.149353      196.800003     
FLOW_OUT_13     75.708000       10.764362       178.565521      194.300003     
FLOW_OUT_13     74.037003       13.050302       155.658005      191.399994     
FLOW_OUT_13     91.731003       80.304588       405.001251      189.600006     
FLOW_OUT_13     118.345001      175.447495      537.525757      191.100006     
FLOW_OUT_13     95.249001       74.818436       335.308289      192.699997     
FLOW_OUT_13     106.625999      106.277077      229.279968      201.000000     
FLOW_OUT_13     126.426003      208.109375      475.250000      198.500000     
FLOW_OUT_13     169.485992      257.339996      623.346619      209.600006     
FLOW_OUT_13     100.877998      127.645836      360.474945      216.100006     
FLOW_OUT_13     84.304001       21.395458       250.389359      218.199997     
FLOW_OUT_13     79.832001       12.971052       198.659973      217.600006     
FLOW_OUT_13     75.036003       7.619762        168.612015      215.500000     
FLOW_OUT_13     73.230003       9.069100        130.948807      212.500000     
FLOW_OUT_13     79.103996       59.502853       191.151520      209.300003     
FLOW_OUT_13     98.522003       121.020828      419.664551      208.500000     
FLOW_OUT_13     91.007004       161.922485      357.597473      207.600006     
FLOW_OUT_13     93.397003       116.911804      267.790009      207.399994     
FLOW_OUT_13     125.158997      241.139999      1071.150146     218.399994     
FLOW_OUT_13     101.788002      98.096313       471.464569      216.500000     
FLOW_OUT_13     86.386002       22.842051       300.345886      218.699997     
FLOW_OUT_13     80.292000       12.909631       211.360001      218.600006     
FLOW_OUT_13     76.100998       10.275671       180.658371      216.899994     
FLOW_OUT_13     74.499001       7.898274        152.122101      214.100006     
FLOW_OUT_13     72.078003       7.033625        123.757248      210.300003     
FLOW_OUT_13     69.636002       6.190053        105.942505      206.000000     
FLOW_OUT_13     68.792999       5.656421        83.699005       201.199997     
FLOW_OUT_13     72.623001       28.078150       164.500626      196.600006     
FLOW_OUT_13     92.943001       138.181244      391.688202      203.600006     
FLOW_OUT_13     87.657997       138.120834      242.471832      203.500000     
FLOW_OUT_13     127.041000      163.153122      593.233582      202.899994     
FLOW_OUT_13     125.049004      217.593323      811.962097      208.800003     
FLOW_OUT_13     118.404999      282.024170      623.466675      214.399994     
